Question,Answers,Comment,Instructions,Render as
"便りを__鶴首__して待つ。
首を鶴のように長くのばして、待ちわびるさま。",かくしゅ,首を鶴のように長くのばして、待ちわびるさま。,読み方をご入力ください (音),Text
"母校の__光耀__ある歴史を寿ぐ。
光り輝くこと。",こうよう,光り輝くこと。,読み方をご入力ください (音),Text
"正装して__檜扇__を持った。
宮中で用いられた木製の扇のこと。",ひおうぎ,宮中で用いられた木製の扇のこと。,読み方をご入力ください (訓),Text
"草原に__棲息__する動物を調査中です。
ある場所にすむこと。",せいそく,ある場所にすむこと。,読み方をご入力ください (音),Text
"話がおもしろくて腹の皮が__捩__れた。
ねじってまげたような状態になる。ねじれる。",よじ,ねじってまげたような状態になる。ねじれる。,読み方をご入力ください (訓),Text
"戦禍によって名家が__凋落__した。
勢いがおとろえること。おちぶれること。",ちょうらく,勢いがおとろえること。おちぶれること。,読み方をご入力ください (音),Text
"訓練は__廠舎__二泊の予定だ。
軍隊が演習先などで仮設する、四方に囲いのない簡略なつくりの小屋。",しょうしゃ,軍隊が演習先などで仮設する、四方に囲いのない簡略なつくりの小屋。,読み方をご入力ください (音),Text
"__汲__めども尽きぬ味わいがある。
器物や手のひらなどを使って、水などをすくい取る。物事の趣を味わう。",く,器物や手のひらなどを使って、水などをすくい取る。物事の趣を味わう。,読み方をご入力ください (訓),Text
"東の空に__瑞雲__がたなびいている。
めでたいことの前兆として現れる雲。祥瑞の雲。",ずいうん,めでたいことの前兆として現れる雲。祥瑞の雲。,読み方をご入力ください (音),Text
"窓下に__胡座__してひとり想う。
両足を組んで座ること。",こざ,両足を組んで座ること。,読み方をご入力ください (音),Text
"東海随一の__要津__として栄えた。
交通・商業上の重要な港。",ようしん,交通・商業上の重要な港。,読み方をご入力ください (音),Text
"えんどうを煮て__鶯__豆をつくる。
スズメ目ウグイス科ウグイス属の鳥。「鶯豆」とは、青えんどうを甘く柔らかく煮た食品。",うぐいす,スズメ目ウグイス科ウグイス属の鳥。「鶯豆」とは、青えんどうを甘く柔らかく煮た食品。,読み方をご入力ください (訓),Text
"多くを見て__殆__うきを欠く。
よくないことが起こりそうで、不安である。危険が迫っている。",あや,よくないことが起こりそうで、不安である。危険が迫っている。,読み方をご入力ください (訓),Text
"旧師の__劉覧__を請う。
くまなく目を通すこと。通覧。",りゅうらん,くまなく目を通すこと。通覧。,読み方をご入力ください (音),Text
"担当を__劃__かつ相談をする。
別々にする。区別する。",わ,別々にする。区別する。,読み方をご入力ください (訓),Text
"__宥__して仲良くする。
怒りや不満などをやわらげ静める。",ゆる,怒りや不満などをやわらげ静める。,読み方をご入力ください (訓),Text
"道の__俣__に庚申塚がある。
「又」の意。",また,「又」の意。,読み方をご入力ください (訓),Text
"机の上に置き__撞__いて壊した。
とがった物で一つ所を勢いよく刺したり、強く当てたりする。",つ,とがった物で一つ所を勢いよく刺したり、強く当てたりする。,読み方をご入力ください (訓),Text
"読み辛い__蝿頭__細書で記されている。
きわめて小さいもの、特に小さな字のたとえ。",ようとう,きわめて小さいもの、特に小さな字のたとえ。,読み方をご入力ください (音),Text
"中国産の__甜酒__を頂戴した。
もち米を蒸し、発酵させた甘い酒。",てんしゅ,もち米を蒸し、発酵させた甘い酒。,読み方をご入力ください (音),Text
"友人関係に__小隙__が生じた。
わずかなすきま。",しょうげき,わずかなすきま。,読み方をご入力ください (音),Text
"天子の__叡断__を仰ぐ。
天子の決断。",えいだん,天子の決断。,読み方をご入力ください (音),Text
"__盈__つるをにくみて謙を好む。
「満ちる」意。",み,「満ちる」意。,読み方をご入力ください (訓),Text
"__荏苒__と日を過ごす。
なすことのないまま歳月が過ぎるさま。",じんぜん,なすことのないまま歳月が過ぎるさま。,読み方をご入力ください (音),Text
"無益なものと__与__するなかれ。
仲間に加わる。味方する。同意する。",くみ,仲間に加わる。味方する。同意する。,読み方をご入力ください (訓),Text
"ゆすりの__好餌__となった。
よいえさ。人を誘惑するのに都合のよい手段や材料。また、欲望の犠牲などになりやすいもの。",こうじ,よいえさ。人を誘惑するのに都合のよい手段や材料。また、欲望の犠牲などになりやすいもの。,読み方をご入力ください (音),Text
"__叩首__して非義を謝する。
頭を地につけておじぎをすること。",こうしゅ,頭を地につけておじぎをすること。,読み方をご入力ください (音),Text
"__凪__で海が穏やかだ。
風がやんで、波がなくなり、海面が静まること。",なぎ,風がやんで、波がなくなり、海面が静まること。,読み方をご入力ください (訓),Text
"衆に__穎脱__した人物だ。
才能が特にすぐれていること。",えいだつ,才能が特にすぐれていること。,読み方をご入力ください (音),Text
"歳月を__兎烏__ともいう。
太陽と月。年月。歳月。",とう,太陽と月。年月。歳月。,読み方をご入力ください (音),Text
"休暇には__屢__この地を訪れる。
数多くくりかえすようす。たびたび。何度も。",しばしば,数多くくりかえすようす。たびたび。何度も。,読み方をご入力ください (訓),Text
"__巽位__に火の手が上がった。
東南の方角。たつみ。",そんい,東南の方角。たつみ。,読み方をご入力ください (音),Text
"廃屋に__八重葎__が絡まる。
アカネ科の越年草。",やえむぐら,アカネ科の越年草。,読み方をご入力ください (訓),Text
"心の__空隙__に付け込まれた。
すきま。間隙。",くうげき,すきま。間隙。,読み方をご入力ください (音),Text
"__骸__にすがりついて泣く。
死体。なきがら。",むくろ,死体。なきがら。,読み方をご入力ください (訓),Text
"歩哨の__誰何__する声に驚く。
相手が何者かわからないときに、呼びとめて問いただすこと。",すいか,相手が何者かわからないときに、呼びとめて問いただすこと。,読み方をご入力ください (音),Text
